0 OPEN 
3424 NODE e5a38ad29f9fa249af108f8eaac064f0_b2faf29fd18ae0e937847e9ea30dff10
3454 NODE 72a7094a3b309d8f9167d78c30b4f98a_b2faf29fd18ae0e937847e9ea30dff10
3483 NODE a2423b42d52a39533623c7f78faf2ace_b2faf29fd18ae0e937847e9ea30dff10
3513 NODE c57ad5e1b2becd943a0f1768ab58eada_b2faf29fd18ae0e937847e9ea30dff10
3541 NODE 13019f38f24d9f980604b5c06a8ce4f5_b2faf29fd18ae0e937847e9ea30dff10
3571 NODE 32c54ac33ca99cba1e9f298c26f6254b_b2faf29fd18ae0e937847e9ea30dff10
3603 NODE aa59f9ee4d17aee983c659cf67ebf94d_b2faf29fd18ae0e937847e9ea30dff10
3636 NODE f8734714ae6eaa294c2932df29a14318_b2faf29fd18ae0e937847e9ea30dff10
3669 NODE a3529c729039fb1394fbc9bebde473b2_b2faf29fd18ae0e937847e9ea30dff10
3701 NODE 9e46bd120dea810699c39919fb29a775_b2faf29fd18ae0e937847e9ea30dff10
3734 NODE a1f13a0e7b732b832bf91ae07218835_b2faf29fd18ae0e937847e9ea30dff10
3762 NODE 4d03ee7b801298bebd4d4853c5baad94_b2faf29fd18ae0e937847e9ea30dff10
3793 NODE 52a1c7a78c4b382ace93126c4103be56_b2faf29fd18ae0e937847e9ea30dff10
3819 NODE d3dadca3af8e27eb583fb7d5c80fd76e_b2faf29fd18ae0e937847e9ea30dff10
3854 NODE 93be31238c2202fc2edf0b8bbce5eb8f_b2faf29fd18ae0e937847e9ea30dff10
3891 NODE 2c467d28a16ee1e2f5df18de840939a9_b2faf29fd18ae0e937847e9ea30dff10
3927 NODE 53d88276982bc01db01a97d63ffcb8a1_b2faf29fd18ae0e937847e9ea30dff10
3966 NODE 6cec28d9adae8d55fd321727aabfdea5_b2faf29fd18ae0e937847e9ea30dff10
4001 NODE 30dae2a4ea055bc40927fd7ce77519d5_b2faf29fd18ae0e937847e9ea30dff10
4038 NODE 5672dd643b6434cd86d5c95df522bd22_b2faf29fd18ae0e937847e9ea30dff10
4072 NODE 526ad729c31e8ea2db6b5d06db621961_b2faf29fd18ae0e937847e9ea30dff10
4102 NODE 7a2d91d86b268a88f73cbd09a1bd36f8_b2faf29fd18ae0e937847e9ea30dff10
4132 NODE 67ee4f6d120561c9fd5b291a64da430b_b2faf29fd18ae0e937847e9ea30dff10
4160 NODE 2526aba57f38c3180416b204b65e1a1b_b2faf29fd18ae0e937847e9ea30dff10
4204 NODE f859985094e2dfb04f0e442b1241b10e_b2faf29fd18ae0e937847e9ea30dff10
4252 NODE 90374fde9f31fe301fd39e46547d4f2e_b2faf29fd18ae0e937847e9ea30dff10
4311 NODE 8346b6a3a0ff9d83822e2c059e39bd89_b2faf29fd18ae0e937847e9ea30dff10
4368 NODE abb3aa7e855c3cafb8b21a3d9f0ec1d0_b2faf29fd18ae0e937847e9ea30dff10
4402 NODE edbf14f03da5053544da35603bdd88a2_b2faf29fd18ae0e937847e9ea30dff10
4445 NODE 5f65f0ba5300dfd30560ab08a3d111c3_b2faf29fd18ae0e937847e9ea30dff10
4484 NODE 17eb36e7f941687a58e1e96874045e90_b2faf29fd18ae0e937847e9ea30dff10
4520 NODE 4c7cb9ec171c70b29c812a3d9b6d3709_b2faf29fd18ae0e937847e9ea30dff10
4552 NODE 5cb1a083c2c746901a8c4a10a3d8322f_b2faf29fd18ae0e937847e9ea30dff10
4582 NODE d8873e6be184388c2cd731c3c1e23ed3_b2faf29fd18ae0e937847e9ea30dff10
4608 NODE c1975eca73394c2cfe4ab97ddb188533_b2faf29fd18ae0e937847e9ea30dff10
4638 NODE e3bf9a1c2812c9f94d58b33793f543f3_b2faf29fd18ae0e937847e9ea30dff10
4662 NODE 413c78882b0469887d4daa8fb908ba2b_b2faf29fd18ae0e937847e9ea30dff10
4687 NODE 7e6f68d6ef32a4e700b0e04ff8acb411_b2faf29fd18ae0e937847e9ea30dff10
4712 NODE b05f3b3b0d6fe5eeec7f5f9463dae843_b2faf29fd18ae0e937847e9ea30dff10
4736 NODE 765dd12ae66ce380075a78ac4d07bcc7_b2faf29fd18ae0e937847e9ea30dff10
4767 NODE 355f8895418023e086e31f93b90e52c2_b2faf29fd18ae0e937847e9ea30dff10
4802 NODE 5a0fbc09a8b2468950abc28ff85bf5f5_b2faf29fd18ae0e937847e9ea30dff10
4838 NODE b9294cbf5a994bd53ec5c1a86c233c56_b2faf29fd18ae0e937847e9ea30dff10
4870 NODE a2287351300eac6bb4080c299b0f353d_b2faf29fd18ae0e937847e9ea30dff10
4900 NODE 8f94b61713c8cbd37c67f47ef28f8078_b2faf29fd18ae0e937847e9ea30dff10
4937 NODE aeefd27614d501d40cdf97877d172e56_b2faf29fd18ae0e937847e9ea30dff10
4964 NODE f75896812bcad0d8e56f84e5ebcfb38_b2faf29fd18ae0e937847e9ea30dff10
4992 NODE 9617b645f53699ff554d58d41109e00d_b2faf29fd18ae0e937847e9ea30dff10
5021 NODE d6d34697797e08cb25bd8cb004de5081_b2faf29fd18ae0e937847e9ea30dff10
5047 NODE 2f172f7aff68bbcceec1528ae5ed8b0_b2faf29fd18ae0e937847e9ea30dff10
5076 NODE d09f111dd49495958198b72f4d3c375d_b2faf29fd18ae0e937847e9ea30dff10
5100 NODE e730de9555f738dd97800f07182830_b2faf29fd18ae0e937847e9ea30dff10
5129 NODE 472ecd80ed353f8a2cdf782914b07552_b2faf29fd18ae0e937847e9ea30dff10
5159 NODE 38d6c822206b1a41918068fcdadd0f22_b2faf29fd18ae0e937847e9ea30dff10
5192 NODE 589f029ab4236b58021cd94ffa0a4ed1_b2faf29fd18ae0e937847e9ea30dff10
5222 NODE 398085f22593682df04dbef8d00fb3e2_b2faf29fd18ae0e937847e9ea30dff10
5258 NODE 9367c283f89dbcad744ada425b9a73a7_b2faf29fd18ae0e937847e9ea30dff10
5285 NODE 1f5c5a4dc4e6c7b2678f99ee6ab4b5c7_b2faf29fd18ae0e937847e9ea30dff10
5305 NODE 7ead9890396adf361ebdb910888d6b65_b2faf29fd18ae0e937847e9ea30dff10
5327 NODE d5689cf0b8a00de1b356e6b4b0980c8_b2faf29fd18ae0e937847e9ea30dff10
5350 NODE ab6e0eed1bbb3477546c60e442a68bf3_b2faf29fd18ae0e937847e9ea30dff10
5375 NODE b686f496f761c937aea75a009806ebcd_b2faf29fd18ae0e937847e9ea30dff10
5394 NODE e84f53274c6c8d72b64cbcefc8bdd15e_b2faf29fd18ae0e937847e9ea30dff10
5427 NODE 4467cea063f942f84094100a3e7a3d8e_b2faf29fd18ae0e937847e9ea30dff10
5463 NODE ac65c21e8338219c29b264f3d2224d1d_b2faf29fd18ae0e937847e9ea30dff10
5507 NODE e09560849b3c66497229a1dc9a2e0e82_b2faf29fd18ae0e937847e9ea30dff10
