0 OPEN 
4038 NODE e8b7193a874b61e2cbdf11e6b7b19d7_b2faf29fd18ae0e937847e9ea30dff10
4080 NODE 4860c27ec6bd5ac8c914b2e5bc315402_b2faf29fd18ae0e937847e9ea30dff10
4124 NODE 30e0b42355338fba4691f2e993d8162_b2faf29fd18ae0e937847e9ea30dff10
4179 NODE 5cfda83d6909b27b5b73009806b0be92_b2faf29fd18ae0e937847e9ea30dff10
4242 NODE f9c69c3b3cb342120ed01db620bf8b14_b2faf29fd18ae0e937847e9ea30dff10
4286 NODE 57112c49d60dbea7b7a8e3e9b493e81_b2faf29fd18ae0e937847e9ea30dff10
4326 NODE b30291958b65cd4d9b6f4e0e065dd4d6_b2faf29fd18ae0e937847e9ea30dff10
4366 NODE f5d50815f9b7d075500621ec33bc945e_b2faf29fd18ae0e937847e9ea30dff10
4407 NODE d5e49d097ee9f670892b362e031aea33_b2faf29fd18ae0e937847e9ea30dff10
4447 NODE 78df00bc5de6d3fc5a87e4e8aff69780_b2faf29fd18ae0e937847e9ea30dff10
4478 NODE 9754dda2af4322907ddccd847ae711ad_b2faf29fd18ae0e937847e9ea30dff10
4516 NODE 943f07ff2c525777f4e60c1b7a38d984_b2faf29fd18ae0e937847e9ea30dff10
4552 NODE b409ec45dff700c4f83ad09c81d0154b_b2faf29fd18ae0e937847e9ea30dff10
4589 NODE 1e9f5edb32ec01453852c1c5b3101068_b2faf29fd18ae0e937847e9ea30dff10
4625 NODE f5877415328267b923bf4a455da535df_b2faf29fd18ae0e937847e9ea30dff10
4658 NODE 8409a1c51468231c088bb416cadbaf98_b2faf29fd18ae0e937847e9ea30dff10
4693 NODE cb169c736531fec00756056d0622b438_b2faf29fd18ae0e937847e9ea30dff10
4728 NODE 8587f7ec018405740465cdb7e41b7016_b2faf29fd18ae0e937847e9ea30dff10
4766 NODE 9cbfd8d9ad0d0ab070e3bbdca885d839_b2faf29fd18ae0e937847e9ea30dff10
4803 NODE 2e1f582adf5a29b1dba5f3505f3099dc_b2faf29fd18ae0e937847e9ea30dff10
4841 NODE c0be1c409f5b8aff9e41d00c35408030_b2faf29fd18ae0e937847e9ea30dff10
4877 NODE d8dc5160408d3f579a24f93372186827_b2faf29fd18ae0e937847e9ea30dff10
4914 NODE 7c09a59d8b346b0fd568c578b46d2ee0_b2faf29fd18ae0e937847e9ea30dff10
4955 NODE 8ee32f7c64587ff03a52dd6471d62415_b2faf29fd18ae0e937847e9ea30dff10
4993 NODE ba1caea6739e7499ca4a6e139402a64f_b2faf29fd18ae0e937847e9ea30dff10
5029 NODE 9723434ce16e0a62f6801dda3587e9f0_b2faf29fd18ae0e937847e9ea30dff10
5066 NODE 5e7180193cab61ec27f013a5c799335a_b2faf29fd18ae0e937847e9ea30dff10
